borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,crash_datetime,hour,day_of_week,month,location_string,all_factors,vehicle_types
BRONX,10472,40.82835,-73.86116,"(40.82835, -73.86116)",,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4457844,Sedan,E-Scooter,,,,2021-09-16 07:56:00,7,Thursday,9,1890      WATSON AVENUE,"['Traffic Control Disregarded', 'Unspecified']","['Sedan', 'E-Scooter']"
MANHATTAN,10002,40.720722,-73.98325,"(40.720722, -73.98325)",,,0,0,0,0,0,0,0,0,Unspecified,,,,,4457940,Sedan,,,,,2021-09-16 12:00:00,12,Thursday,9,164       ATTORNEY STREET,['Unspecified'],['Sedan']
,,40.63858,-74.02078,"(40.63858, -74.02078)",64 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4457982,,,,,,2021-09-16 03:00:00,3,Thursday,9,64 STREET,['Unspecified'],[]
,,40.835777,-73.91648,"(40.835777, -73.91648)",GRAND CONCOURSE,,2,0,0,0,0,0,2,0,Driver Inexperience,,,,,4458529,Moped,,,,,2021-09-12 17:25:00,17,Sunday,9,GRAND CONCOURSE,['Driver Inexperience'],['Moped']
,,40.76295,-73.83196,"(40.76295, -73.83196)",NORTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4457329,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 03:30:00,3,Wednesday,9,NORTHERN BOULEVARD,"['Unsafe Lane Changing', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
,,40.683094,-73.80576,"(40.683094, -73.80576)",VAN WYCK EXPWY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4458132,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-17 12:55:00,12,Friday,9,VAN WYCK EXPWY,"['Failure to Yield Right-of-Way', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11234,40.628586,-73.92113,"(40.628586, -73.92113)",EAST 57 STREET,AVENUE J,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4457675,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-15 23:30:00,23,Wednesday,9,EAST 57 STREET_AVENUE J,"['Traffic Control Disregarded', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan']"
,,40.69325,-73.97287,"(40.69325, -73.97287)",CARLTON AVENUE,MYRTLE AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4457906,Station Wagon/Sport Utility Vehicle,Fire Truck,,,,2021-09-16 07:40:00,7,Thursday,9,CARLTON AVENUE_MYRTLE AVENUE,"['Passing Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Fire Truck']"
BRONX,10460,40.83774,-73.86489,"(40.83774, -73.86489)",,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4458062,E-Bike,,,,,2021-08-18 15:50:00,15,Wednesday,8,1853      ARCHER STREET,['Unsafe Speed'],['E-Bike']
BRONX,10469,40.875874,-73.84989,"(40.875874, -73.84989)",BOSTON ROAD,FISH AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4458772,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-13 18:00:00,18,Monday,9,BOSTON ROAD_FISH AVENUE,['Driver Inattention/Distraction'],"['Station Wagon/Sport Utility Vehicle', 'Sedan']"
,,40.757355,-73.73887,"(40.757355, -73.73887)",LONG ISLAND EXPRESSWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4458123,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-17 06:15:00,6,Friday,9,LONG ISLAND EXPRESSWAY,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11236,,,,PAERDEGAT 3 STREET,PAERDEGAT AVENUE NORTH,1,0,1,0,0,0,0,0,Unspecified,,,,,4458358,Station Wagon/Sport Utility Vehicle,,,,,2021-09-17 20:08:00,20,Friday,9,PAERDEGAT 3 STREET_PAERDEGAT AVENUE NORTH,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11249,40.70683,-73.9684,"(40.70683, -73.9684)",DIVISION AVENUE,KENT AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4458194,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-17 08:30:00,8,Friday,9,DIVISION AVENUE_KENT AVENUE,"['Backing Unsafely', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
,,40.753456,-73.941414,"(40.753456, -73.941414)",41 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,4458306,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,2021-09-07 13:45:00,13,Tuesday,9,41 AVENUE,"['Failure to Yield Right-of-Way', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
QUEENS,11004,40.753345,-73.7068,"(40.753345, -73.7068)",,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4457933,Sedan,EZ GO,,,,2021-09-16 09:57:00,9,Thursday,9,270-05    76 AVENUE,['Unspecified'],"['Sedan', 'EZ GO']"
QUEENS,11101,40.756405,-73.9222,"(40.756405, -73.9222)",,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4458393,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-16 20:10:00,20,Thursday,9,34-38     38 STREET,"['Backing Unsafely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
,,40.76294,-73.86067,"(40.76294, -73.86067)",GRAND CENTRAL PKWY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457817,Station Wagon/Sport Utility Vehicle,,,,,2021-09-16 06:55:00,6,Thursday,9,GRAND CENTRAL PKWY,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
QUEENS,11694,40.58376,-73.82554,"(40.58376, -73.82554)",BEACH 104 STREET,ROCKAWAY FREEWAY,1,0,0,0,1,0,0,0,Failure to Keep Right,Unspecified,,,,4458283,Sedan,Bike,,,,2021-09-17 08:49:00,8,Friday,9,BEACH 104 STREET_ROCKAWAY FREEWAY,"['Failure to Keep Right', 'Unspecified']","['Sedan', 'Bike']"
QUEENS,11385,40.702595,-73.8553,"(40.702595, -73.8553)",WOODHAVEN BOULEVARD,MYRTLE AVENUE,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,4458741,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-15 20:16:00,20,Wednesday,9,WOODHAVEN BOULEVARD_MYRTLE AVENUE,"['Turning Improperly', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
,,40.75781,-73.97353,"(40.75781, -73.97353)",PARK AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4457370,Sedan,Flat Bed,,,,2021-09-15 07:05:00,7,Wednesday,9,PARK AVENUE,"['Turning Improperly', 'Unspecified']","['Sedan', 'Flat Bed']"
BRONX,10470,40.900604,-73.85259,"(40.900604, -73.85259)",,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4458068,Bus,,,,,2021-09-15 05:33:00,5,Wednesday,9,4509      WHITE PLAINS ROAD,['Obstruction/Debris'],['Bus']
BRONX,10470,40.901325,-73.86466,"(40.901325, -73.86466)",,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4458067,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-14 14:30:00,14,Tuesday,9,426       EAST 240 STREET,"['Turning Improperly', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BRONX,10468,40.862747,-73.90494,"(40.862747, -73.90494)",UNIVERSITY AVENUE,WEST FORDHAM ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,,,,4457566,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-15 13:35:00,13,Wednesday,9,UNIVERSITY AVENUE_WEST FORDHAM ROAD,"['Driver Inattention/Distraction', 'Passing Too Closely']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11222,40.724636,-73.945305,"(40.724636, -73.945305)",,,0,0,0,0,0,0,0,0,Alcohol Involvement,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4458216,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Dump,2021-09-10 02:44:00,2,Friday,9,659       HUMBOLDT STREET,"['Alcohol Involvement', 'Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Dump']"
QUEENS,11414,40.64091,-74.034996,"(40.64091, -74.034996)",BELT PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4458233,Sedan,Sedan,,,,2021-09-16 22:10:00,22,Thursday,9,BELT PARKWAY,"['Following Too Closely', 'Unspecified']","['Sedan', 'Sedan']"
BROOKLYN,11226,40.651802,-73.962364,"(40.651802, -73.962364)",,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,4457701,Sedan,,,,,2021-09-15 19:45:00,19,Wednesday,9,1829      CATON AVENUE,['Driver Inexperience'],['Sedan']
BROOKLYN,11226,40.643185,-73.94974,"(40.643185, -73.94974)",CLARENDON ROAD,EAST 29 STREET,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4458183,Bike,,,,,2021-08-13 16:35:00,16,Friday,8,CLARENDON ROAD_EAST 29 STREET,"['Failure to Yield Right-of-Way', 'Unspecified']",['Bike']
MANHATTAN,10029,40.7879,-73.953674,"(40.7879, -73.953674)",EAST 97 STREET,MADISON AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4458617,Station Wagon/Sport Utility Vehicle,PK,,,,2021-09-13 15:50:00,15,Monday,9,EAST 97 STREET_MADISON AVENUE,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'PK']"
BROOKLYN,11232,40.654068,-74.001,"(40.654068, -74.001)",34 STREET,5 AVENUE,1,0,0,0,1,0,0,0,Outside Car Distraction,Unspecified,,,,4458472,Station Wagon/Sport Utility Vehicle,Bike,,,,2021-09-13 19:30:00,19,Monday,9,34 STREET_5 AVENUE,"['Outside Car Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Bike']"
MANHATTAN,10017,40.749157,-73.9727,"(40.749157, -73.9727)",EAST 41 STREET,2 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4458155,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-17 14:36:00,14,Friday,9,EAST 41 STREET_2 AVENUE,['Driver Inattention/Distraction'],"['Station Wagon/Sport Utility Vehicle', 'Sedan']"
BROOKLYN,11214,40.609764,-73.99914,"(40.609764, -73.99914)",,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458657,Sedan,,,,,2021-09-17 13:05:00,13,Friday,9,1803      81 STREET,"['Driver Inattention/Distraction', 'Unspecified']",['Sedan']
,,40.764347,-73.82595,"(40.764347, -73.82595)",NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4458431,Station Wagon/Sport Utility Vehicle,,,,,2021-09-13 19:20:00,19,Monday,9,NORTHERN BOULEVARD,"['Following Too Closely', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
,,40.58227,-73.98612,"(40.58227, -73.98612)",CROPSEY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4458537,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 15:44:00,15,Wednesday,9,CROPSEY AVENUE,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
MANHATTAN,10003,40.729324,-73.99191,"(40.729324, -73.99191)",,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458870,Sedan,PK,,,,2021-08-28 16:00:00,16,Saturday,8,440       LAFAYETTE STREET,['Unspecified'],"['Sedan', 'PK']"
BRONX,10456,,,,TINTON AVENUE,EAST 163 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4458973,Station Wagon/Sport Utility Vehicle,,,,,2021-09-17 23:07:00,23,Friday,9,TINTON AVENUE_EAST 163 STREET,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
STATEN ISLAND,10312,40.5438,-74.164795,"(40.5438, -74.164795)",RICHMOND AVENUE,MOSELY AVENUE,3,0,0,0,0,0,3,0,Unsafe Lane Changing,Unspecified,,,,4458023,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-14 17:00:00,17,Tuesday,9,RICHMOND AVENUE_MOSELY AVENUE,"['Unsafe Lane Changing', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan']"
BROOKLYN,11222,40.72377,-73.9508,"(40.72377, -73.9508)",NASSAU AVENUE,MANHATTAN AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4458221,Sedan,,,,,2021-09-14 16:30:00,16,Tuesday,9,NASSAU AVENUE_MANHATTAN AVENUE,['Failure to Yield Right-of-Way'],['Sedan']
QUEENS,11106,40.755363,-73.92718,"(40.755363, -73.92718)",,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4457721,Sedan,Sedan,,,,2021-09-15 06:42:00,6,Wednesday,9,34-12     36 AVENUE,"['Alcohol Involvement', 'Unspecified']","['Sedan', 'Sedan']"
,,,,,MAJOR DEEGAN EXPRESSWAY RAMP,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4458934,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-16 12:31:00,12,Thursday,9,MAJOR DEEGAN EXPRESSWAY RAMP,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11213,40.671627,-73.93364,"(40.671627, -73.93364)",STERLING PLACE,SCHENECTADY AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4458687,Sedan,Motorscooter,,,,2021-07-25 16:23:00,16,Sunday,7,STERLING PLACE_SCHENECTADY AVENUE,['Driver Inattention/Distraction'],"['Sedan', 'Motorscooter']"
,,40.695023,-73.84645,"(40.695023, -73.84645)",JAMAICA AVENUE,,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4457761,Sedan,Garbage or Refuse,,,,2021-09-15 17:12:00,17,Wednesday,9,JAMAICA AVENUE,"['Passing Too Closely', 'Unspecified']","['Sedan', 'Garbage or Refuse']"
QUEENS,11370,40.75884,-73.889755,"(40.75884, -73.889755)",31 AVENUE,78 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4458087,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 07:48:00,7,Wednesday,9,31 AVENUE_78 STREET,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11221,40.69165,-73.925865,"(40.69165, -73.925865)",,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458823,Sedan,Motorscooter,,,,2021-09-03 16:45:00,16,Friday,9,1236      BROADWAY,"['Passing Too Closely', 'Unspecified']","['Sedan', 'Motorscooter']"
BROOKLYN,11207,40.66086,-73.89883,"(40.66086, -73.89883)",SNEDIKER AVENUE,NEWPORT STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,4457785,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,2021-09-15 15:12:00,15,Wednesday,9,SNEDIKER AVENUE_NEWPORT STREET,"['Passing or Lane Usage Improper', 'Unspecified']","['Sedan', 'Sedan', 'Sedan', 'Station Wagon/Sport Utility Vehicle']"
MANHATTAN,10022,40.754894,-73.96543,"(40.754894, -73.96543)",,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4457527,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2021-09-15 14:45:00,14,Wednesday,9,931       1 AVENUE,"['Passing Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Pick-up Truck']"
QUEENS,11414,40.58489,-73.92885,"(40.58489, -73.92885)",BELT PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458594,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-17 07:50:00,7,Friday,9,BELT PARKWAY,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan']"
QUEENS,11355,40.75421,-73.810486,"(40.75421, -73.810486)",156 STREET,46 AVENUE,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4458453,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-17 02:07:00,2,Friday,9,156 STREET_46 AVENUE,"['Fell Asleep', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
,,40.67786,-73.93863,"(40.67786, -73.93863)",ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4458709,Sedan,Sedan,,,,2021-09-07 01:00:00,1,Tuesday,9,ATLANTIC AVENUE,['Driver Inattention/Distraction'],"['Sedan', 'Sedan']"
BRONX,10469,40.872414,-73.839966,"(40.872414, -73.839966)",HAMMERSLEY AVENUE,GUNTHER AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4458100,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 01:00:00,1,Wednesday,9,HAMMERSLEY AVENUE_GUNTHER AVENUE,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
QUEENS,11429,40.712116,-73.73118,"(40.712116, -73.73118)",223 STREET,HEMPSTEAD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457466,Sedan,Sedan,,,,2021-09-15 07:45:00,7,Wednesday,9,223 STREET_HEMPSTEAD AVENUE,['Unspecified'],"['Sedan', 'Sedan']"
BROOKLYN,11238,40.67066,-73.957985,"(40.67066, -73.957985)",FRANKLIN AVENUE,EASTERN PARKWAY,1,0,1,0,0,0,0,0,Unspecified,,,,,4458793,Station Wagon/Sport Utility Vehicle,,,,,2021-08-29 19:32:00,19,Sunday,8,FRANKLIN AVENUE_EASTERN PARKWAY,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
,,40.598553,-73.997345,"(40.598553, -73.997345)",BAY PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,4457955,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 21:20:00,21,Wednesday,9,BAY PARKWAY,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
,,40.676193,-74.001335,"(40.676193, -74.001335)",HAMILTON AVENUE,WEST 9 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4457971,Sedan,Flat Bed,,,,2021-09-16 15:55:00,15,Thursday,9,HAMILTON AVENUE_WEST 9 STREET,['Driver Inattention/Distraction'],"['Sedan', 'Flat Bed']"
QUEENS,11414,40.65573,-73.84672,"(40.65573, -73.84672)",,,4,0,0,0,0,0,4,0,Passing Too Closely,Unspecified,Unspecified,,,4457998,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2021-09-16 18:15:00,18,Thursday,9,160-39    85 STREET,"['Passing Too Closely', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
QUEENS,11434,40.68893,-73.785576,"(40.68893, -73.785576)",,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458248,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-16 16:15:00,16,Thursday,9,163-02    LINDEN BOULEVARD,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
,,40.634174,-74.14596,"(40.634174, -74.14596)",,,1,0,1,0,0,0,0,0,Unspecified,,,,,4458119,Pick-up Truck,,,,,2021-09-17 08:10:00,8,Friday,9,151       MORNINGSTAR ROAD,['Unspecified'],['Pick-up Truck']
,,,,,FOCH BOULEVARD,VANWYCK EXPRESSWAY,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4457516,Taxi,Sedan,,,,2021-09-15 11:20:00,11,Wednesday,9,FOCH BOULEVARD_VANWYCK EXPRESSWAY,"['Traffic Control Disregarded', 'Unspecified']","['Taxi', 'Sedan']"
,,40.656475,-73.744934,"(40.656475, -73.744934)",BROOKVILLE BOULEVARD,147 ROAD,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4457467,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-15 10:20:00,10,Wednesday,9,BROOKVILLE BOULEVARD_147 ROAD,['Failure to Yield Right-of-Way'],"['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11237,40.70281,-73.9254,"(40.70281, -73.9254)",STARR STREET,KNICKERBOCKER AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458352,Station Wagon/Sport Utility Vehicle,,,,,2021-09-17 20:52:00,20,Friday,9,STARR STREET_KNICKERBOCKER AVENUE,"['Passing Too Closely', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
QUEENS,11357,40.79087,-73.807434,"(40.79087, -73.807434)",12 ROAD,154 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457918,Sedan,,,,,2021-09-16 17:00:00,17,Thursday,9,12 ROAD_154 STREET,"['Following Too Closely', 'Unspecified']",['Sedan']
,,40.899246,-73.84609,"(40.899246, -73.84609)",BAYCHESTER AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,4458072,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,2021-09-17 00:10:00,0,Friday,9,BAYCHESTER AVENUE,"['Failure to Yield Right-of-Way', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11236,40.646782,-73.90376,"(40.646782, -73.90376)",,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4457554,Station Wagon/Sport Utility Vehicle,,,,,2021-09-15 02:00:00,2,Wednesday,9,9717      FARRAGUT ROAD,"['Backing Unsafely', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11208,40.67955,-73.879105,"(40.67955, -73.879105)",,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458485,Station Wagon/Sport Utility Vehicle,,,,,2021-09-11 21:32:00,21,Saturday,9,3143      ATLANTIC AVENUE,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
,,40.66796,-73.77155,"(40.66796, -73.77155)",NORTH CONDUIT AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4457403,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,,2021-09-15 02:29:00,2,Wednesday,9,NORTH CONDUIT AVENUE,['Failure to Yield Right-of-Way'],"['Pick-up Truck', 'Station Wagon/Sport Utility Vehicle']"
,,40.665474,-73.95231,"(40.665474, -73.95231)",MONTGOMERY STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458253,Convertible,UNK,,,,2021-09-15 14:00:00,14,Wednesday,9,MONTGOMERY STREET,"['Passing Too Closely', 'Unspecified']","['Convertible', 'UNK']"
MANHATTAN,10010,40.738552,-73.98043,"(40.738552, -73.98043)",2 AVENUE,EAST 24 STREET,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457779,E-Bike,,,,,2021-09-16 06:50:00,6,Thursday,9,2 AVENUE_EAST 24 STREET,['Unspecified'],['E-Bike']
BROOKLYN,11208,40.688446,-73.87593,"(40.688446, -73.87593)",,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458480,Sedan,,,,,2021-09-17 08:45:00,8,Friday,9,784       JAMAICA AVENUE,['Unspecified'],['Sedan']
QUEENS,11434,40.66675,-73.779945,"(40.66675, -73.779945)",SOUTH CONDUIT AVENUE,ROCKAWAY BOULEVARD,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4458598,Bus,Sedan,,,,2021-09-17 11:58:00,11,Friday,9,SOUTH CONDUIT AVENUE_ROCKAWAY BOULEVARD,['Unspecified'],"['Bus', 'Sedan']"
BRONX,10472,40.829052,-73.85038,"(40.829052, -73.85038)",CASTLE HILL AVENUE,BLACKROCK AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458055,Sedan,Bus,,,,2021-09-16 14:10:00,14,Thursday,9,CASTLE HILL AVENUE_BLACKROCK AVENUE,['Unspecified'],"['Sedan', 'Bus']"
QUEENS,11419,40.68795,-73.82502,"(40.68795, -73.82502)",LEFFERTS BOULEVARD,103 AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4458187,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-17 14:45:00,14,Friday,9,LEFFERTS BOULEVARD_103 AVENUE,['Passing or Lane Usage Improper'],"['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11207,40.675735,-73.89686,"(40.675735, -73.89686)",ATLANTIC AVENUE,PENNSYLVANIA AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457661,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-15 16:35:00,16,Wednesday,9,ATLANTIC AVENUE_PENNSYLVANIA AVENUE,['Unspecified'],"['Sedan', 'Station Wagon/Sport Utility Vehicle']"
,,40.75982,-73.9139,"(40.75982, -73.9139)",44 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458311,Garbage or Refuse,,,,,2021-09-10 12:30:00,12,Friday,9,44 STREET,"['Passing Too Closely', 'Unspecified']",['Garbage or Refuse']
